Cliente_55;PMW;CNF;10 dias;1 estrelas;R$ 2443.64
Cliente_56;PMW;CNF;9 dias;3 estrelas;R$ 1121.4
Cliente_57;PMW;CNF;17 dias;5 estrelas;R$ 2583.45
Cliente_58;PMW;CNF;18 dias;2 estrelas;R$ 1003.01
Cliente_59;PMW;SAO;5 dias;1 estrelas;R$ 237.94
Cliente_60;SAO;PMW;19 dias;3 estrelas;R$ 3151.17
Cliente_61;SAO;PMW;22 dias;5 estrelas;R$ 2535.11
Cliente_62;SAO;PMW;6 dias;4 estrelas;R$ 3523.5
Cliente_63;PMW;SAO;30 dias;4 estrelas;R$ 384.54
Cliente_64;PMW;SAO;5 dias;1 estrelas;R$ 2335.8
Cliente_65;SAO;PMW;9 dias;4 estrelas;R$ 2995.19
Cliente_66;CNF;PMW;21 dias;3 estrelas;R$ 3305.44
Cliente_67;PMW;SAO;6 dias;5 estrelas;R$ 4564.67
Cliente_68;SAO;PMW;1 dias;2 estrelas;R$ 329.86
Cliente_69;SAO;CNF;2 dias;2 estrelas;R$ 3200.85
Cliente_70;SAO;PMW;30 dias;1 estrelas;R$ 4638.91
Cliente_71;CNF;PMW;27 dias;4 estrelas;R$ 4118.1
Cliente_72;CNF;PMW;14 dias;3 estrelas;R$ 4339.45
Cliente_73;PMW;CNF;20 dias;5 estrelas;R$ 3677.85
Cliente_74;PMW;SAO;14 dias;3 estrelas;R$ 866.32
Cliente_75;SAO;CNF;5 dias;1 estrelas;R$ 2024.5
Cliente_76;SAO;CNF;13 dias;4 estrelas;R$ 4964.56
Cliente_77;SAO;PMW;9 dias;5 estrelas;R$ 4565.56
Cliente_78;SAO;PMW;8 dias;1 estrelas;R$ 2447.93
Cliente_79;CNF;PMW;21 dias;3 estrelas;R$ 3399.39
Cliente_80;CNF;SAO;28 dias;1 estrelas;R$ 2580.42
Cliente_81;CNF;SAO;23 dias;1 estrelas;R$ 3520.94
Cliente_82;CNF;SAO;29 dias;3 estrelas;R$ 2453.12
Cliente_83;CNF;PMW;12 dias;2 estrelas;R$ 2898.42
Cliente_84;SAO;CNF;5 dias;5 estrelas;R$ 4386.81
Cliente_85;PMW;CNF;26 dias;5 estrelas;R$ 3326.46
Cliente_86;PMW;CNF;19 dias;1 estrelas;R$ 646.79
Cliente_87;SAO;PMW;10 dias;3 estrelas;R$ 3597.43
Cliente_88;CNF;PMW;27 dias;2 estrelas;R$ 4831.26
Cliente_89;CNF;PMW;15 dias;3 estrelas;R$ 4981.34
Cliente_90;PMW;SAO;17 dias;3 estrelas;R$ 818.71
Cliente_91;SAO;CNF;11 dias;4 estrelas;R$ 1365.95
Cliente_92;CNF;SAO;26 dias;3 estrelas;R$ 1327.79
Cliente_93;SAO;PMW;23 dias;4 estrelas;R$ 3536.46
Cliente_94;PMW;SAO;28 dias;2 estrelas;R$ 3987.58
Cliente_95;PMW;CNF;21 dias;3 estrelas;R$ 2118.41
Cliente_96;CNF;PMW;23 dias;5 estrelas;R$ 4397.42
Cliente_97;CNF;SAO;16 dias;4 estrelas;R$ 2095.74
Cliente_98;SAO;PMW;9 dias;5 estrelas;R$ 1651.05
Cliente_99;CNF;SAO;2 dias;1 estrelas;R$ 1860.47
Cliente_100;SAO;CNF;29 dias;5 estrelas;R$ 4174.99
Cliente_101;PMW;SAO;28 dias;5 estrelas;R$ 2247.24
Cliente_102;CNF;PMW;26 dias;3 estrelas;R$ 4887.36
Cliente_103;PMW;SAO;16 dias;3 estrelas;R$ 3397.69
Cliente_104;PMW;SAO;17 dias;4 estrelas;R$ 1276.53
Cliente_105;PMW;SAO;26 dias;2 estrelas;R$ 4028.9
Cliente_106;SAO;PMW;19 dias;4 estrelas;R$ 4804.73
Cliente_107;SAO;CNF;12 dias;4 estrelas;R$ 2560.64
Cliente_108;CNF;PMW;22 dias;1 estrelas;R$ 4841.41
Cliente_109;PMW;CNF;30 dias;5 estrelas;R$ 3202.57
Cliente_110;PMW;CNF;21 dias;5 estrelas;R$ 825.34
Cliente_111;CNF;PMW;7 dias;2 estrelas;R$ 2892.6
Cliente_112;PMW;CNF;20 dias;4 estrelas;R$ 2778.65
Cliente_113;PMW;CNF;1 dias;5 estrelas;R$ 1500.42
Cliente_114;SAO;CNF;12 dias;4 estrelas;R$ 4184.22
Cliente_115;CNF;PMW;11 dias;1 estrelas;R$ 1583.24
Cliente_116;SAO;CNF;7 dias;5 estrelas;R$ 3303.94
Cliente_117;SAO;CNF;5 dias;5 estrelas;R$ 4022.26
Cliente_118;PMW;CNF;29 dias;4 estrelas;R$ 1901.45
Cliente_119;PMW;CNF;21 dias;3 estrelas;R$ 4576.55
Cliente_120;SAO;PMW;7 dias;3 estrelas;R$ 1536.25
Cliente_121;CNF;PMW;26 dias;2 estrelas;R$ 4132.57
Cliente_122;CNF;SAO;7 dias;4 estrelas;R$ 4038.98
Cliente_123;PMW;CNF;27 dias;2 estrelas;R$ 1587.08
Cliente_124;SAO;CNF;15 dias;3 estrelas;R$ 1279.74
Cliente_125;PMW;SAO;21 dias;4 estrelas;R$ 4738.36
Cliente_126;PMW;CNF;16 dias;5 estrelas;R$ 4980.27
Cliente_127;CNF;SAO;27 dias;2 estrelas;R$ 1906.63
Cliente_128;PMW;CNF;9 dias;5 estrelas;R$ 2991.17
Cliente_129;CNF;SAO;7 dias;3 estrelas;R$ 1034.41
Cliente_130;CNF;SAO;6 dias;2 estrelas;R$ 4592.87
Cliente_131;SAO;CNF;21 dias;2 estrelas;R$ 3135.48
Cliente_132;CNF;PMW;17 dias;3 estrelas;R$ 2734.46
Cliente_133;PMW;CNF;6 dias;3 estrelas;R$ 1746.33
Cliente_134;SAO;CNF;24 dias;3 estrelas;R$ 2102.06
Cliente_135;SAO;PMW;11 dias;4 estrelas;R$ 4300.6
Cliente_136;PMW;SAO;2 dias;5 estrelas;R$ 2589.47
Cliente_137;PMW;CNF;10 dias;5 estrelas;R$ 2233.31
Cliente_138;PMW;SAO;23 dias;4 estrelas;R$ 1163.79
Cliente_139;CNF;PMW;15 dias;5 estrelas;R$ 3970.78
Cliente_140;PMW;CNF;25 dias;4 estrelas;R$ 227.53
Cliente_141;SAO;CNF;18 dias;4 estrelas;R$ 963.84
Cliente_142;PMW;CNF;19 dias;1 estrelas;R$ 3034.33
Cliente_143;PMW;SAO;24 dias;5 estrelas;R$ 1571.71
Cliente_144;PMW;CNF;18 dias;4 estrelas;R$ 194.56
Cliente_145;PMW;SAO;25 dias;2 estrelas;R$ 1973.04
Cliente_146;SAO;CNF;4 dias;5 estrelas;R$ 2995.56
Cliente_147;PMW;CNF;14 dias;2 estrelas;R$ 2184.47
Cliente_148;SAO;PMW;1 dias;4 estrelas;R$ 918.6
Cliente_149;PMW;SAO;25 dias;4 estrelas;R$ 2062.77
Cliente_150;SAO;CNF;25 dias;3 estrelas;R$ 2500.24
Cliente_151;SAO;PMW;22 dias;4 estrelas;R$ 700.14
Cliente_152;CNF;PMW;10 dias;5 estrelas;R$ 4749.18
Cliente_153;CNF;PMW;20 dias;5 estrelas;R$ 4438.26
Cliente_154;CNF;SAO;25 dias;1 estrelas;R$ 1050.41
Cliente_155;SAO;PMW;5 dias;4 estrelas;R$ 1885.72
Cliente_156;SAO;PMW;27 dias;1 estrelas;R$ 2239.07
Cliente_157;PMW;CNF;1 dias;5 estrelas;R$ 3611.84
Cliente_158;CNF;PMW;8 dias;4 estrelas;R$ 2331.12
Cliente_159;PMW;CNF;20 dias;2 estrelas;R$ 1471.41
Cliente_160;CNF;PMW;14 dias;1 estrelas;R$ 4410.67
Cliente_161;SAO;CNF;30 dias;1 estrelas;R$ 1819.28
Cliente_162;PMW;SAO;4 dias;1 estrelas;R$ 4406.05
Cliente_163;SAO;CNF;2 dias;3 estrelas;R$ 4850.68
Cliente_164;CNF;PMW;22 dias;2 estrelas;R$ 4316.27
Cliente_165;SAO;CNF;3 dias;4 estrelas;R$ 4117.22
Cliente_166;SAO;PMW;5 dias;4 estrelas;R$ 2751.51
Cliente_167;SAO;PMW;2 dias;2 estrelas;R$ 708.11
Cliente_168;PMW;SAO;30 dias;1 estrelas;R$ 3169.38
Cliente_169;PMW;CNF;28 dias;4 estrelas;R$ 3310.02
Cliente_170;SAO;PMW;7 dias;1 estrelas;R$ 3654.47
Cliente_171;PMW;CNF;20 dias;3 estrelas;R$ 1583.74
Cliente_172;SAO;PMW;27 dias;1 estrelas;R$ 3293.54
Cliente_173;SAO;CNF;11 dias;2 estrelas;R$ 4701.44
Cliente_174;CNF;SAO;13 dias;1 estrelas;R$ 489.36
Cliente_175;PMW;CNF;15 dias;2 estrelas;R$ 2911.76
Cliente_176;CNF;PMW;17 dias;4 estrelas;R$ 3144.39
Cliente_177;PMW;SAO;7 dias;1 estrelas;R$ 2929.2
Cliente_178;CNF;PMW;1 dias;5 estrelas;R$ 1502.28
Cliente_179;SAO;CNF;23 dias;5 estrelas;R$ 2693.36
Cliente_180;SAO;CNF;1 dias;5 estrelas;R$ 2626.22
Cliente_181;CNF;PMW;25 dias;3 estrelas;R$ 2134.69
Cliente_182;CNF;SAO;29 dias;3 estrelas;R$ 3657.46
Cliente_183;CNF;SAO;16 dias;2 estrelas;R$ 1879.03
Cliente_184;SAO;CNF;29 dias;3 estrelas;R$ 1285.73
Cliente_185;PMW;CNF;29 dias;3 estrelas;R$ 2712.39
Cliente_186;CNF;PMW;2 dias;2 estrelas;R$ 4485.53
Cliente_187;SAO;CNF;21 dias;3 estrelas;R$ 4873.27
Cliente_188;PMW;SAO;10 dias;4 estrelas;R$ 3682.43
Cliente_189;SAO;CNF;12 dias;3 estrelas;R$ 2597.77
Cliente_190;CNF;PMW;17 dias;5 estrelas;R$ 1124.52
Cliente_191;SAO;PMW;15 dias;5 estrelas;R$ 1484.31
Cliente_192;PMW;SAO;18 dias;2 estrelas;R$ 878.73
Cliente_193;CNF;PMW;28 dias;5 estrelas;R$ 928.97
Cliente_194;PMW;SAO;20 dias;1 estrelas;R$ 1984.55
Cliente_195;CNF;SAO;28 dias;4 estrelas;R$ 1206.01
Cliente_196;SAO;CNF;11 dias;3 estrelas;R$ 4819.06
Cliente_197;SAO;PMW;28 dias;4 estrelas;R$ 763.37
Cliente_198;PMW;CNF;27 dias;5 estrelas;R$ 1102.25
Cliente_199;SAO;CNF;8 dias;5 estrelas;R$ 4937.14
Cliente_200;SAO;CNF;3 dias;1 estrelas;R$ 2379.69
Cliente_201;SAO;CNF;12 dias;1 estrelas;R$ 1682.62
Cliente_202;CNF;PMW;23 dias;2 estrelas;R$ 4401.35
Cliente_203;SAO;CNF;19 dias;2 estrelas;R$ 675.3
Cliente_204;CNF;SAO;24 dias;3 estrelas;R$ 2117.65
Cliente_205;PMW;SAO;14 dias;1 estrelas;R$ 4804.03
Cliente_206;CNF;SAO;3 dias;2 estrelas;R$ 2186.73
Cliente_207;PMW;SAO;28 dias;1 estrelas;R$ 2512.3
Cliente_208;PMW;SAO;25 dias;1 estrelas;R$ 896.95
Cliente_209;CNF;SAO;7 dias;1 estrelas;R$ 194.55
Cliente_210;CNF;SAO;21 dias;1 estrelas;R$ 2446.32
Cliente_211;PMW;SAO;6 dias;1 estrelas;R$ 3012.7
Cliente_212;SAO;PMW;22 dias;3 estrelas;R$ 4145.05
Cliente_213;CNF;PMW;10 dias;3 estrelas;R$ 1512.87
Cliente_214;PMW;CNF;10 dias;5 estrelas;R$ 3657.03
Cliente_215;SAO;PMW;12 dias;4 estrelas;R$ 985.63
Cliente_216;SAO;CNF;8 dias;3 estrelas;R$ 2985.93
Cliente_217;PMW;SAO;20 dias;5 estrelas;R$ 983.32
Cliente_218;PMW;SAO;20 dias;1 estrelas;R$ 2175.77
Cliente_219;SAO;CNF;19 dias;2 estrelas;R$ 1046.25
Cliente_220;SAO;CNF;8 dias;5 estrelas;R$ 2537.82
Cliente_221;SAO;CNF;25 dias;3 estrelas;R$ 989.07
Cliente_222;PMW;CNF;11 dias;4 estrelas;R$ 4351.63
Cliente_223;CNF;SAO;19 dias;1 estrelas;R$ 3659.07
Cliente_224;CNF;PMW;17 dias;4 estrelas;R$ 4678.07
Cliente_225;PMW;SAO;15 dias;1 estrelas;R$ 3550.07
Cliente_226;CNF;PMW;3 dias;2 estrelas;R$ 1300.45
Cliente_227;PMW;SAO;10 dias;1 estrelas;R$ 2463.79
Cliente_228;SAO;CNF;5 dias;4 estrelas;R$ 2487.21
Cliente_229;CNF;PMW;16 dias;3 estrelas;R$ 112.81
Cliente_230;SAO;PMW;13 dias;2 estrelas;R$ 720.95
Cliente_231;PMW;CNF;9 dias;1 estrelas;R$ 3264.34
Cliente_232;PMW;SAO;8 dias;5 estrelas;R$ 3909.62
Cliente_233;SAO;PMW;7 dias;3 estrelas;R$ 441.32
Cliente_234;PMW;SAO;11 dias;4 estrelas;R$ 2463.3
Cliente_235;CNF;PMW;28 dias;1 estrelas;R$ 2060.66
Cliente_236;PMW;CNF;21 dias;4 estrelas;R$ 980.0
Cliente_237;PMW;SAO;6 dias;2 estrelas;R$ 3003.09
Cliente_238;CNF;SAO;30 dias;3 estrelas;R$ 2906.18
Cliente_239;SAO;PMW;16 dias;2 estrelas;R$ 2411.38
Cliente_240;PMW;SAO;6 dias;5 estrelas;R$ 877.93
Cliente_241;SAO;CNF;13 dias;3 estrelas;R$ 1478.87
Cliente_242;CNF;PMW;4 dias;4 estrelas;R$ 1005.16
Cliente_243;CNF;PMW;18 dias;5 estrelas;R$ 2264.24
Cliente_244;CNF;SAO;3 dias;2 estrelas;R$ 638.57
Cliente_245;SAO;PMW;12 dias;5 estrelas;R$ 3614.93
Cliente_246;SAO;PMW;17 dias;2 estrelas;R$ 1223.58
Cliente_247;PMW;SAO;6 dias;4 estrelas;R$ 3449.95
Cliente_248;SAO;PMW;27 dias;1 estrelas;R$ 4772.37
Cliente_249;PMW;SAO;25 dias;2 estrelas;R$ 3155.79
Cliente_250;SAO;CNF;15 dias;3 estrelas;R$ 4561.23
Cliente_251;CNF;PMW;1 dias;3 estrelas;R$ 2130.03
Cliente_252;SAO;CNF;15 dias;5 estrelas;R$ 256.01
Cliente_253;PMW;CNF;9 dias;2 estrelas;R$ 3647.13
Cliente_254;CNF;SAO;29 dias;4 estrelas;R$ 226.94
Cliente_255;PMW;CNF;15 dias;5 estrelas;R$ 4552.98
Cliente_256;CNF;PMW;11 dias;1 estrelas;R$ 1928.29
Cliente_257;CNF;SAO;13 dias;5 estrelas;R$ 4505.42
Cliente_258;PMW;SAO;14 dias;1 estrelas;R$ 4936.14
Cliente_259;PMW;SAO;22 dias;4 estrelas;R$ 4495.24
Cliente_260;CNF;SAO;1 dias;4 estrelas;R$ 4746.5
Cliente_261;CNF;SAO;21 dias;1 estrelas;R$ 860.67
Cliente_262;CNF;SAO;19 dias;5 estrelas;R$ 4522.29
Cliente_263;SAO;PMW;5 dias;1 estrelas;R$ 2607.27
Cliente_264;SAO;PMW;11 dias;5 estrelas;R$ 4908.52
Cliente_265;PMW;SAO;24 dias;1 estrelas;R$ 322.38
Cliente_266;PMW;SAO;12 dias;4 estrelas;R$ 221.91
Cliente_267;SAO;PMW;1 dias;4 estrelas;R$ 419.06
Cliente_268;CNF;PMW;3 dias;4 estrelas;R$ 1465.57
Cliente_269;SAO;PMW;21 dias;1 estrelas;R$ 3301.47
Cliente_270;CNF;PMW;20 dias;1 estrelas;R$ 4153.72
Cliente_271;SAO;PMW;5 dias;4 estrelas;R$ 1157.17
Cliente_272;SAO;CNF;27 dias;1 estrelas;R$ 4916.83
Cliente_273;CNF;PMW;8 dias;5 estrelas;R$ 1828.71
Cliente_274;PMW;SAO;20 dias;3 estrelas;R$ 4989.95
Cliente_275;SAO;CNF;26 dias;1 estrelas;R$ 2509.69
Cliente_276;PMW;CNF;23 dias;1 estrelas;R$ 1225.24
Cliente_277;PMW;CNF;6 dias;5 estrelas;R$ 2353.58
Cliente_278;SAO;PMW;14 dias;1 estrelas;R$ 432.61
Cliente_279;CNF;PMW;6 dias;5 estrelas;R$ 1513.14
Cliente_280;CNF;SAO;5 dias;1 estrelas;R$ 1672.63
Cliente_281;PMW;CNF;2 dias;5 estrelas;R$ 3884.62
Cliente_282;PMW;CNF;16 dias;1 estrelas;R$ 1192.5
Cliente_283;PMW;CNF;21 dias;4 estrelas;R$ 4222.22
Cliente_284;PMW;SAO;16 dias;1 estrelas;R$ 932.19
Cliente_285;SAO;PMW;10 dias;4 estrelas;R$ 4481.92
Cliente_286;CNF;PMW;29 dias;4 estrelas;R$ 822.74
Cliente_287;SAO;CNF;16 dias;5 estrelas;R$ 4628.57
Cliente_288;PMW;CNF;1 dias;5 estrelas;R$ 543.13
Cliente_289;PMW;CNF;21 dias;3 estrelas;R$ 3002.63
Cliente_290;SAO;PMW;13 dias;1 estrelas;R$ 1373.16
Cliente_291;CNF;SAO;30 dias;4 estrelas;R$ 4521.51
Cliente_292;CNF;PMW;13 dias;2 estrelas;R$ 4942.86
Cliente_293;PMW;SAO;21 dias;3 estrelas;R$ 830.59
Cliente_294;PMW;SAO;13 dias;5 estrelas;R$ 4360.75
Cliente_295;CNF;PMW;3 dias;1 estrelas;R$ 1758.24
Cliente_296;PMW;CNF;24 dias;4 estrelas;R$ 2767.46
Cliente_297;SAO;PMW;21 dias;3 estrelas;R$ 1001.29
Cliente_298;SAO;PMW;9 dias;5 estrelas;R$ 414.41
Cliente_299;CNF;PMW;10 dias;4 estrelas;R$ 4828.66
Cliente_300;CNF;SAO;28 dias;3 estrelas;R$ 403.58
Cliente_301;CNF;PMW;29 dias;5 estrelas;R$ 4000.06
Cliente_302;PMW;CNF;11 dias;5 estrelas;R$ 1676.52
Cliente_303;SAO;CNF;28 dias;3 estrelas;R$ 2496.67
Cliente_304;PMW;SAO;18 dias;2 estrelas;R$ 304.66
Cliente_305;CNF;PMW;10 dias;4 estrelas;R$ 1670.56
Cliente_306;PMW;CNF;16 dias;2 estrelas;R$ 454.55
Cliente_307;SAO;CNF;24 dias;1 estrelas;R$ 1193.06
Cliente_308;CNF;SAO;22 dias;2 estrelas;R$ 1922.62
Cliente_309;CNF;SAO;4 dias;5 estrelas;R$ 4515.49
Cliente_310;CNF;SAO;2 dias;4 estrelas;R$ 2140.84
Cliente_311;SAO;PMW;5 dias;3 estrelas;R$ 2400.19
Cliente_312;SAO;CNF;2 dias;3 estrelas;R$ 2804.54
Cliente_313;SAO;PMW;12 dias;4 estrelas;R$ 2946.27
Cliente_314;CNF;PMW;21 dias;1 estrelas;R$ 3087.55
Cliente_315;PMW;CNF;7 dias;4 estrelas;R$ 780.09
Cliente_316;CNF;SAO;20 dias;1 estrelas;R$ 4757.98
Cliente_317;CNF;PMW;8 dias;3 estrelas;R$ 341.48
Cliente_318;SAO;PMW;25 dias;4 estrelas;R$ 328.2
Cliente_319;PMW;CNF;25 dias;5 estrelas;R$ 3686.68
Cliente_320;SAO;PMW;9 dias;2 estrelas;R$ 3711.85
Cliente_321;PMW;SAO;19 dias;1 estrelas;R$ 1084.1
Cliente_322;CNF;PMW;16 dias;2 estrelas;R$ 1903.53
Cliente_323;SAO;CNF;14 dias;2 estrelas;R$ 1278.98
Cliente_324;CNF;PMW;3 dias;1 estrelas;R$ 1657.46
Cliente_325;CNF;SAO;25 dias;4 estrelas;R$ 1655.27
Cliente_326;PMW;CNF;9 dias;2 estrelas;R$ 638.28
Cliente_327;SAO;PMW;12 dias;5 estrelas;R$ 3860.5
Cliente_328;SAO;CNF;3 dias;2 estrelas;R$ 1512.85
Cliente_329;PMW;CNF;27 dias;4 estrelas;R$ 4826.17
Cliente_330;SAO;CNF;1 dias;1 estrelas;R$ 1831.66
Cliente_331;SAO;CNF;15 dias;4 estrelas;R$ 3992.56
Cliente_332;PMW;CNF;20 dias;2 estrelas;R$ 1958.16
Cliente_333;CNF;SAO;19 dias;5 estrelas;R$ 141.37
Cliente_334;PMW;SAO;29 dias;5 estrelas;R$ 3022.62
Cliente_335;CNF;SAO;13 dias;1 estrelas;R$ 594.62
Cliente_336;CNF;PMW;22 dias;5 estrelas;R$ 1035.38
Cliente_337;PMW;CNF;23 dias;3 estrelas;R$ 3776.81
Cliente_338;SAO;PMW;19 dias;2 estrelas;R$ 2199.53
Cliente_339;CNF;SAO;23 dias;3 estrelas;R$ 4847.35
Cliente_340;PMW;CNF;13 dias;3 estrelas;R$ 4394.64
Cliente_341;PMW;SAO;16 dias;2 estrelas;R$ 2009.62
Cliente_342;CNF;PMW;4 dias;3 estrelas;R$ 2472.72
Cliente_343;CNF;PMW;1 dias;5 estrelas;R$ 1083.75
Cliente_344;SAO;PMW;27 dias;2 estrelas;R$ 3916.95
Cliente_345;SAO;CNF;19 dias;2 estrelas;R$ 997.89
Cliente_346;PMW;SAO;6 dias;1 estrelas;R$ 4296.23
Cliente_347;CNF;SAO;21 dias;1 estrelas;R$ 4717.71
Cliente_348;CNF;SAO;10 dias;4 estrelas;R$ 2575.82
Cliente_349;CNF;PMW;2 dias;5 estrelas;R$ 336.29
Cliente_350;PMW;SAO;17 dias;4 estrelas;R$ 604.45
Cliente_351;SAO;CNF;27 dias;4 estrelas;R$ 1349.73
Cliente_352;CNF;PMW;14 dias;5 estrelas;R$ 1193.22
Cliente_353;CNF;SAO;11 dias;3 estrelas;R$ 4929.45
Cliente_354;PMW;CNF;3 dias;3 estrelas;R$ 2086.53
Cliente_355;CNF;SAO;14 dias;4 estrelas;R$ 2603.46
Cliente_356;PMW;CNF;1 dias;2 estrelas;R$ 3464.93
Cliente_357;SAO;PMW;25 dias;5 estrelas;R$ 3781.74
Cliente_358;SAO;PMW;30 dias;5 estrelas;R$ 1233.95
Cliente_359;PMW;SAO;8 dias;1 estrelas;R$ 412.56
Cliente_360;PMW;SAO;14 dias;5 estrelas;R$ 3752.61
Cliente_361;CNF;PMW;5 dias;1 estrelas;R$ 3793.33
Cliente_362;SAO;PMW;2 dias;4 estrelas;R$ 1258.21
Cliente_363;PMW;CNF;26 dias;1 estrelas;R$ 3993.11
Cliente_364;PMW;SAO;28 dias;2 estrelas;R$ 2812.28
Cliente_365;CNF;SAO;12 dias;2 estrelas;R$ 3960.69
Cliente_366;CNF;SAO;7 dias;4 estrelas;R$ 3750.64
Cliente_367;CNF;PMW;14 dias;2 estrelas;R$ 3230.48
Cliente_368;CNF;SAO;16 dias;1 estrelas;R$ 3235.59
Cliente_369;PMW;CNF;16 dias;5 estrelas;R$ 3803.43
Cliente_370;SAO;PMW;24 dias;1 estrelas;R$ 969.09
Cliente_371;SAO;CNF;22 dias;5 estrelas;R$ 4149.41
Cliente_372;PMW;SAO;27 dias;3 estrelas;R$ 1609.51
Cliente_373;PMW;CNF;27 dias;4 estrelas;R$ 845.15
Cliente_374;SAO;CNF;19 dias;3 estrelas;R$ 1533.27
Cliente_375;PMW;CNF;1 dias;5 estrelas;R$ 120.42
Cliente_376;SAO;CNF;20 dias;1 estrelas;R$ 736.83
Cliente_377;PMW;SAO;2 dias;3 estrelas;R$ 699.62
Cliente_378;CNF;PMW;16 dias;3 estrelas;R$ 364.3
Cliente_379;CNF;SAO;12 dias;2 estrelas;R$ 3127.91
Cliente_380;PMW;CNF;7 dias;1 estrelas;R$ 3765.97
Cliente_381;PMW;CNF;21 dias;5 estrelas;R$ 2545.8
Cliente_382;SAO;PMW;23 dias;4 estrelas;R$ 4855.5
Cliente_383;SAO;PMW;17 dias;1 estrelas;R$ 3876.1
Cliente_384;SAO;PMW;27 dias;2 estrelas;R$ 4728.63
Cliente_385;PMW;SAO;12 dias;4 estrelas;R$ 2994.83
Cliente_386;CNF;SAO;20 dias;1 estrelas;R$ 836.28
Cliente_387;SAO;CNF;27 dias;2 estrelas;R$ 4822.65
Cliente_388;PMW;SAO;23 dias;1 estrelas;R$ 1759.4
Cliente_389;SAO;CNF;28 dias;2 estrelas;R$ 589.55
Cliente_390;CNF;SAO;17 dias;2 estrelas;R$ 2318.06
